exposure,outcome,SNP,b,se,p,lci,uci
citrulline,CAD,rs10901047,-2.16377777777778,1.09642222222222,0.0484398160817883,-4.3127258451827,-0.0148297103728514
citrulline,CAD,rs12470865,3.32455555555556,1.14493333333333,0.00368768345923022,1.08052745752283,5.56858365358828
citrulline,CAD,rs13404853,2.04564814814815,1.03599074074074,0.0483156604941278,0.0151436079793243,4.07615268831697
citrulline,CAD,rs1511589,3.14935064935065,1.23314285714286,0.0106517120743362,0.732435061557829,5.56626623714347
citrulline,CAD,rs2887915,4.24481481481481,1.21958024691358,0.000500378086648395,1.85448145460773,6.6351481750219
citrulline,CAD,rs3797254,-2.78977528089888,1.14474157303371,0.0148082459390538,-5.03342753565067,-0.546123026147082
citrulline,CAD,rs682103,-2.8779381443299,1.04081443298969,0.00569083390198557,-4.91789694757917,-0.837979341080626
citrulline,CAD,All - Inverse variance weighted,0.403020655435198,1.02203489843173,0.693336236962014,-1.60013093643404,2.40617224730443
citrulline,CAD,All - MR Egger,-0.250267857307904,10.6373358909528,0.981886286397088,-21.0990630950306,20.5985273804148
biliverdin,CAD,rs10929303,-0.778864353312303,0.380470031545741,0.0406471958072531,-1.52457191233877,-0.0331567942858318
biliverdin,CAD,rs1587493,-0.568586723768737,0.277267665952891,0.040298307385736,-1.11202136311389,-0.0251520844235882
biliverdin,CAD,rs1871395,-1.31907488986784,0.548162995594714,0.0161125888655351,-2.39345461889107,-0.244695160844615
biliverdin,CAD,rs2900478,-1.49393305439331,0.565548117154812,0.00825235644835622,-2.60238699554117,-0.385479113245436
biliverdin,CAD,rs4663972,-0.906688102893891,0.383971061093248,0.0182087874316014,-1.65925755374228,-0.154118652045497
biliverdin,CAD,rs6751673,-0.582863741339492,0.23840415704388,0.0144910142930658,-1.05012730291013,-0.115600179768856
biliverdin,CAD,rs6837370,0.550635658914729,0.213751937984496,0.00999362221603687,0.131689558839477,0.96958175898998
biliverdin,CAD,rs988344,0.995227963525836,0.430218844984802,0.0207058046865728,0.152014521885203,1.83844140516647
biliverdin,CAD,All - Inverse variance weighted,-0.266712651910906,0.267724619187189,0.319143206235882,-0.791443263292498,0.258017959470687
biliverdin,CAD,All - MR Egger,1.1465873172418,0.692033386490064,0.148629130880372,-0.209773196378018,2.50294783086161
serotonin (5HT),CAD,rs3753556,1.721,0.619253333333333,0.00545007827529789,0.50728576936029,2.93471423063971
serotonin (5HT),CAD,rs825278,-0.618302300109529,0.270581599123768,0.0223077690598705,-1.14863248927137,-0.0879721109476896
serotonin (5HT),CAD,All - Inverse variance weighted,-0.243275566912432,0.858286577407595,0.776837051638155,-1.92548634704547,1.4389352132206
serotonin (5HT),CAD,All - MR Egger,NA,NA,NA,NA,NA
gamma-glutamylglutamine,CAD,rs17041868,-2.31857142857143,0.956091836734694,0.0153062379377916,-4.19247699448418,-0.444665862658679
gamma-glutamylglutamine,CAD,rs17602430,-2.48593023255814,0.962558139534884,0.00980507967675517,-4.37250951907239,-0.599350946043888
gamma-glutamylglutamine,CAD,rs2657879,1.23021008403361,0.520226890756302,0.0180419136813861,0.210584114362008,2.24983605370522
gamma-glutamylglutamine,CAD,rs2657896,1.73585152838428,0.560973799126638,0.00197241975777022,0.636363085825463,2.8353399709431
gamma-glutamylglutamine,CAD,rs4880550,-2.0136,0.870326666666667,0.0206889025607844,-3.71940892145146,-0.307791078548537
gamma-glutamylglutamine,CAD,rs7304944,1.61572727272727,0.676209090909091,0.0168763745349393,0.290381808526884,2.94107273692766
gamma-glutamylglutamine,CAD,rs780092,-1.97375939849624,0.882578947368421,0.0253285592345609,-3.70358234885162,-0.243936448140864
gamma-glutamylglutamine,CAD,All - Inverse variance weighted,0.230069602983775,0.720087891059884,0.74934578909185,-1.181276729197,1.64141593516455
gamma-glutamylglutamine,CAD,All - MR Egger,6.92766126510054,2.0894417319021,0.0211110798172355,2.83243072277742,11.0228918074237
gamma-glutamyltyrosine,CAD,rs10013737,-2.29873563218391,1.13809195402299,0.0434025412505458,-4.52935487316378,-0.0681163912040361
gamma-glutamyltyrosine,CAD,rs10774085,3.511,1.2981,0.00683615147649277,0.966770751668556,6.05522924833144
gamma-glutamyltyrosine,CAD,rs11776904,1.40056074766355,0.644457943925234,0.0297623794195545,0.13744638801936,2.66367510730774
gamma-glutamyltyrosine,CAD,rs2396461,3.2408547008547,1.13789743589744,0.00439800077289381,1.01061670839525,5.47109269331415
gamma-glutamyltyrosine,CAD,rs4781712,2.66151898734177,1.17537974683544,0.023550094434078,0.357817015386498,4.96522095929705
gamma-glutamyltyrosine,CAD,rs875740,2.92852941176471,0.931107843137255,0.00165967824138781,1.10359157349292,4.7534672500365
gamma-glutamyltyrosine,CAD,rs924135,2.61466666666667,1.03558888888889,0.0115760384709163,0.584949741654593,4.64438359167874
gamma-glutamyltyrosine,CAD,All - Inverse variance weighted,1.89339546728172,0.660551637174167,0.00415188652736021,0.598738048491378,3.18805288607205
gamma-glutamyltyrosine,CAD,All - MR Egger,1.35571021133301,2.1564359793554,0.557156195664755,-2.87082664316993,5.58224706583596
hypoxanthine,CAD,rs16948294,0.798414634146341,0.344217073170732,0.0203674482015389,0.123761567867919,1.47306770042476
hypoxanthine,CAD,rs2247330,2.2358064516129,0.780983870967742,0.0041990564303846,0.705106192009453,3.76650671121635
hypoxanthine,CAD,rs7134860,2.01745098039216,0.771470588235294,0.00892087000784158,0.505396412319051,3.52950554846526
hypoxanthine,CAD,rs7924591,-2.07324074074074,0.869425925925926,0.0170972900959887,-3.77728424278094,-0.369197238700538
hypoxanthine,CAD,All - Inverse variance weighted,0.844726343792921,0.653586539472068,0.196202187005978,-0.436279734352499,2.12573242193834
hypoxanthine,CAD,All - MR Egger,1.09809463535488,1.51772948362122,0.544543997970855,-1.87660049081729,4.07278976152704
betaine,CAD,rs10164524,2.37836363636364,0.961845454545455,0.0134093388437556,0.493181186760988,4.26354608596628
betaine,CAD,rs11887861,2.91692913385827,0.770748031496063,0.000153991228893882,1.40629075097084,4.42756751674569
betaine,CAD,rs13404853,1.7534126984127,0.887992063492063,0.0483156604941277,0.0129802354108497,3.49384516141455
betaine,CAD,rs16844862,1.33443243243243,0.644135135135135,0.0382966619939807,0.0719507663907271,2.59691409847414
betaine,CAD,rs3797248,-2.08275,1.006075,0.0384360816819965,-4.05462076574613,-0.110879234253866
betaine,CAD,rs4646344,2.42225,1.2196125,0.0470242590328621,0.0318534249051439,4.81264657509486
betaine,CAD,rs4672596,2.90514018691589,0.899280373831776,0.00123566723408563,1.14258304220189,4.66769733162988
betaine,CAD,rs4673558,2.71048780487805,0.907089430894309,0.00280703637753302,0.932625189568269,4.48835042018783
betaine,CAD,rs4714634,-2.33313253012048,1.14255421686747,0.0411483348540923,-4.57249764556509,-0.0937674146758747
betaine,CAD,rs7684,2.03916666666667,0.797340909090909,0.0105439993369974,0.47640720144806,3.60192613188527
betaine,CAD,rs7781104,1.31788461538462,0.523552884615385,0.0118293395223168,0.291739817536407,2.34402941323282
betaine,CAD,rs9288420,2.32297520661157,0.854479338842975,0.00655616937593309,0.648226476945742,3.9977239362774
betaine,CAD,rs9462856,-2.15612903225806,1.00264516129032,0.0315203663878152,-4.12127743766045,-0.190980626855679
betaine,CAD,All - Inverse variance weighted,1.40922124864143,0.458714722620266,0.00212552682726191,0.510156913127429,2.30828558415543
betaine,CAD,All - MR Egger,2.6590119534854,1.71462860756417,0.149231350930859,-0.701598364202434,6.01962227117323
caprate (10:0),CAD,rs2720692,-1.53981617647059,0.521933823529412,0.00317554478372642,-2.56278767290152,-0.516844680039657
caprate (10:0),CAD,rs6557106,-3.50355263157895,1.25693421052632,0.00531362143513775,-5.96709841514681,-1.04000684801108
caprate (10:0),CAD,All - Inverse variance weighted,-1.82862011077968,0.695504925725957,0.00855865305518992,-3.19178471627276,-0.465455505286596
caprate (10:0),CAD,All - MR Egger,NA,NA,NA,NA,NA
pelargonate (9:0),CAD,rs4933596,-3.241125,1.215,0.00763968349286045,-5.62248124121616,-0.859768758783835
pelargonate (9:0),CAD,rs899227,-2.80845238095238,1.16878571428571,0.0162665028479753,-5.0992302865973,-0.51767447530746
pelargonate (9:0),CAD,All - Inverse variance weighted,-3.01640364843437,0.842320474993178,0.000342197625718442,-4.66732144286167,-1.36548585400706
pelargonate (9:0),CAD,All - MR Egger,NA,NA,NA,NA,NA
undecanoate (11:0),CAD,rs170631,-2.23504807692308,0.749427884615385,0.00286054973227342,-3.70389973977927,-0.766196414066884
undecanoate (11:0),CAD,rs17094565,2.83192,1.324392,0.032494081493158,0.236159378587029,5.42768062141297
undecanoate (11:0),CAD,All - Inverse variance weighted,-1.00609936082557,2.17180316001335,0.643181370061624,-5.26275533596201,3.25055661431087
undecanoate (11:0),CAD,All - MR Egger,NA,NA,NA,NA,NA
taurodeoxycholate,CAD,rs2032297,-0.372719298245614,0.186229824561404,0.0453499208962094,-0.737723047233178,-0.0077155492580504
taurodeoxycholate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
taurodeoxycholate,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-02973,CAD,rs11715915,5.72447368421053,1.35984210526316,2.557546328126e-05,3.05923213323361,8.38971523518744
X-02973,CAD,rs6129758,-4.3024358974359,1.58262820512821,0.00655710004303242,-7.40433018040445,-1.20054161446735
X-02973,CAD,rs7914384,-3.12792682926829,1.33718292682927,0.0193255289464057,-5.74875720659552,-0.507096451941069
X-02973,CAD,All - Inverse variance weighted,-0.247703892382242,3.18882565441593,0.938083622616345,-6.49768732801483,6.00227954325034
X-02973,CAD,All - MR Egger,-102.115277077158,91.9597226766424,0.466717323985914,-282.353021551668,78.1224673973523
X-03088,CAD,rs12671954,-1.73016949152542,0.785338983050847,0.0275886722539533,-3.2694056139604,-0.190933369090451
X-03088,CAD,rs7127507,-1.92852459016393,0.826459016393443,0.0196230299623743,-3.54835449699348,-0.308694683334389
X-03088,CAD,All - Inverse variance weighted,-1.82428991638202,0.569300515846975,0.00135325021030674,-2.94009842382216,-0.708481408941873
X-03088,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-03094,CAD,rs10466588,1.75092592592593,0.715888888888889,0.0144528417065761,0.347809486771308,3.15404236508054
X-03094,CAD,rs10466589,2.50808163265306,0.780657142857143,0.00131455783028928,0.978021748379122,4.038141516927
X-03094,CAD,rs1929672,2.2964367816092,1.07954022988506,0.0334004838902733,0.180576811172393,4.412296752046
X-03094,CAD,rs2073867,-3.33376470588235,1.09125882352941,0.00225081840411164,-5.47259269781155,-1.19493671395316
X-03094,CAD,rs3741298,1.27739583333333,0.374465277777778,0.000646650398799159,0.543457375428102,2.01133429123856
X-03094,CAD,rs6589563,1.45305785123967,0.645214876033058,0.0243189470138799,0.188459931925401,2.71765577055394
X-03094,CAD,rs6589566,1.73122605363985,0.580931034482759,0.00288164860054823,0.592622148552044,2.86982995872765
X-03094,CAD,rs7350481,1.92326693227092,0.59000796812749,0.00111518147911835,0.76687256414938,3.07966130039245
X-03094,CAD,rs780092,2.15172131147541,0.962155737704918,0.0253285592345609,0.265930718055204,4.03751190489562
X-03094,CAD,rs8090363,-1.77327433628319,0.84383185840708,0.0356010797628353,-3.42715438776856,-0.119394284797808
X-03094,CAD,rs964184,1.98246031746032,0.492015873015873,5.59524938301416e-05,1.01812692652717,2.94679370839346
X-03094,CAD,All - Inverse variance weighted,1.39253388253077,0.3788157252725,0.000236901693297812,0.650068704219252,2.13499906084229
X-03094,CAD,All - MR Egger,2.87563535683118,0.768772754047529,0.00462154527256211,1.36886844660236,4.38240226706001
glycerol,CAD,rs641939,3.30377952755906,1.00707086614173,0.00103592792568241,1.3299569000417,5.27760215507641
glycerol,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
glycerol,CAD,All - MR Egger,NA,NA,NA,NA,NA
kynurenine,CAD,rs10744774,2.90075,1.17571666666667,0.0136167210344547,0.59638767730985,5.20511232269015
kynurenine,CAD,rs1265566,3.05346153846154,0.932836538461538,0.00106296485103963,1.22513551961391,4.88178755730917
kynurenine,CAD,rs12937634,3.98646341463415,1.15224390243902,0.000540698769622058,1.72810686444778,6.24481996482052
kynurenine,CAD,rs12940887,5.68848101265823,1.28964556962025,1.02947985184214e-05,3.16082214338089,8.21613988193556
kynurenine,CAD,rs17630235,4.78526717557252,0.835274809160305,1.01040226662662e-08,3.14815863242475,6.42237571872028
kynurenine,CAD,rs17782215,1.53125,0.701478260869565,0.0290438991289215,0.15637787275786,2.90612212724214
kynurenine,CAD,rs3184504,4.30926174496644,0.705859060402685,1.02807811531028e-09,2.9258034084159,5.69272008151699
kynurenine,CAD,rs4378452,3.97142857142857,1.32603571428571,0.00274477679515655,1.37244632921473,6.57041081364242
kynurenine,CAD,rs4766443,3.13530120481928,1.1180843373494,0.00504459281851142,0.943896171936126,5.32670623770243
kynurenine,CAD,rs695871,3.51034482758621,0.977646551724138,0.000329908403056266,1.59419279659712,5.42649685857529
kynurenine,CAD,rs731710,1.56458064516129,0.641393548387097,0.0147138816097888,0.307472390406232,2.82168889991635
kynurenine,CAD,rs739744,3.13926829268293,1.13793902439024,0.00580261798300535,0.908948788275403,5.36958779709045
kynurenine,CAD,rs8051149,0.90484496124031,0.410596899224806,0.0275432940686582,0.100089826595868,1.70960009588475
kynurenine,CAD,rs876985,1.28952380952381,0.542047619047619,0.017360325519954,0.227129998284789,2.35191762076283
kynurenine,CAD,All - Inverse variance weighted,2.32839546306271,0.397791626337456,4.81901038597746e-09,1.54873820208969,3.10805272403574
kynurenine,CAD,All - MR Egger,-0.350984804453882,0.719937957627916,0.634674178371644,-1.76203727250792,1.06006766360016
mannitol,CAD,rs10017961,-0.437119341563786,0.21958024691358,0.0465134057900841,-0.867488717230816,-0.00674996589675647
mannitol,CAD,rs10811658,-0.482225859247136,0.175297872340426,0.00594328777249613,-0.82580337560087,-0.138648342893402
mannitol,CAD,All - Inverse variance weighted,-0.464668107583195,0.13699605782958,0.0006942608006714,-0.733175446953138,-0.196160768213252
mannitol,CAD,All - MR Egger,NA,NA,NA,NA,NA
acetylphosphate,CAD,rs10933558,3.87432432432432,1.74009459459459,0.025980566352673,0.463801589226094,7.28484705942255
acetylphosphate,CAD,rs12119234,2.67115789473684,1.34789473684211,0.0475099281019315,0.0293327555752225,5.31298303389846
acetylphosphate,CAD,rs4970834,9.85204081632653,1.26673469387755,7.3966355122949e-15,7.36928643835916,12.3347951942939
acetylphosphate,CAD,All - Inverse variance weighted,5.91112306969799,2.36526871962729,0.0124497285918905,1.27528156546935,10.5469645739266
acetylphosphate,CAD,All - MR Egger,17.8077298827841,25.6387509144067,0.613528699634933,-32.4432985180464,68.0587582836147
carnitine,CAD,rs11085752,-9.705,2.3708,4.24809400365625e-05,-14.3516826145476,-5.05831738545244
carnitine,CAD,rs11620955,4.40647058823529,1.82621568627451,0.0158262856636311,0.827153615135158,7.98578756133543
carnitine,CAD,rs1250070,-5.72571428571429,2.59542857142857,0.0273786355406972,-10.8126608101605,-0.638767761268044
carnitine,CAD,rs12587546,5.5709756097561,2.40624390243902,0.0206010861698651,0.854824222956499,10.2871269965557
carnitine,CAD,rs12627165,5.68022727272727,2.435,0.0196616795717307,0.907714970372243,10.4527395750823
carnitine,CAD,rs13162168,4.93853658536585,2.32780487804878,0.0338761896342035,0.376122861353592,9.50095030937811
carnitine,CAD,rs1866570,6.1105,2.36455,0.00976015989623037,1.47606716035582,10.7449328396442
carnitine,CAD,rs1936602,-4.73186046511628,2.17532558139535,0.0296119554596537,-8.99542025929982,-0.468300670932742
carnitine,CAD,rs2155128,5.795,2.23747619047619,0.00959838238956586,1.40962725040078,10.1803727495992
carnitine,CAD,rs2164183,-4.77,2.301825,0.0382403856592868,-9.28149409871391,-0.258505901286091
carnitine,CAD,rs2360635,6.302,2.502775,0.0118021640810946,1.39665113859277,11.2073488614072
carnitine,CAD,rs2504927,9.20317073170732,2.24912195121951,4.27862497681775e-05,4.79497271047862,13.611368752936
carnitine,CAD,rs2665355,-4.88195121951219,2.24885365853659,0.0299415965306579,-9.28962339674504,-0.474279042279352
carnitine,CAD,rs2845853,4.69744186046512,2.14881395348837,0.0288110243042096,0.485843902150781,8.90903981877945
carnitine,CAD,rs3768480,3.82350877192982,1.68563157894737,0.0233112653730956,0.519731585989598,7.12728595787005
carnitine,CAD,rs4504898,4.81926829268293,2.35907317073171,0.0410657921448988,0.195569841154071,9.44296674421178
carnitine,CAD,rs4713396,7.5425,2.11404545454545,0.000359985502185817,3.3990470474103,11.6859529525897
carnitine,CAD,rs4764292,-6.6175,2.12393181818182,0.00183518928483471,-10.780329869255,-2.45467013074496
carnitine,CAD,rs7662505,-4.77925,2.330875,0.0403244134341855,-9.3476810524648,-0.210818947535202
carnitine,CAD,rs7991989,-6.89585365853659,2.34158536585366,0.00323006038369012,-11.4852766423358,-2.30643067473737
carnitine,CAD,rs9530484,-5.63,2.31092857142857,0.0148404191121894,-10.1593367708446,-1.1006632291554
carnitine,CAD,All - Inverse variance weighted,0.955449476657423,1.30615434712295,0.46447493966078,-1.60456600195399,3.51546495526883
carnitine,CAD,All - MR Egger,16.1329256312065,13.9495417652404,0.26180345566845,-11.207673829502,43.473525091915
choline,CAD,rs7215931,-3.14341772151899,1.35826582278481,0.0206519527198376,-5.80556981560888,-0.481265627429097
choline,CAD,rs7684,3.95838235294118,1.54777941176471,0.0105439993369973,0.924790449869763,6.99197425601259
choline,CAD,All - Inverse variance weighted,-0.0536901530921755,3.52082533341523,0.987833283411871,-6.95438100244226,6.84700069625791
choline,CAD,All - MR Egger,NA,NA,NA,NA,NA
N-acetylornithine,CAD,rs10203600,-0.859850187265918,0.362539325842697,0.0177043901003369,-1.57041420889703,-0.149286165634801
N-acetylornithine,CAD,rs10496190,-0.184437596302003,0.0770439137134052,0.0166690123217858,-0.335440892408289,-0.0334343001957172
N-acetylornithine,CAD,rs11689392,-0.127710144927536,0.0570009661835749,0.025059072149188,-0.239429985731329,-0.015990304123744
N-acetylornithine,CAD,rs12620074,0.335042174320525,0.110012183692596,0.00232293294775925,0.119422256422432,0.550662092218618
